Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
373,3/3/2023,2:26:27 PM,87,23.8,97,22.7
374,3/3/2023,2:26:32 PM,87,23.8,97,22.7
375,3/3/2023,2:26:37 PM,87,23.8,96,22.7
376,3/3/2023,2:26:42 PM,87,23.8,96,22.7
377,3/3/2023,2:26:47 PM,87,23.8,96,22.7
378,3/3/2023,2:26:52 PM,87,23.8,97,22.7
379,3/3/2023,2:26:57 PM,87,23.8,97,22.7
380,3/3/2023,2:27:02 PM,87,23.8,97,22.7
381,3/3/2023,2:27:07 PM,87,23.8,97,22.7
382,3/3/2023,2:27:12 PM,87,23.8,97,22.7
383,3/3/2023,2:27:17 PM,87,23.8,97,22.7
384,3/3/2023,2:27:22 PM,87,23.8,97,22.7
385,3/3/2023,2:27:27 PM,87,23.8,97,22.7
386,3/3/2023,2:27:32 PM,87,23.8,96,22.7
387,3/3/2023,2:27:37 PM,87,23.8,96,22.7
388,3/3/2023,2:27:42 PM,87,23.8,96,22.7
389,3/3/2023,2:27:47 PM,87,23.8,96,22.7
390,3/3/2023,2:27:52 PM,87,23.8,97,22.7
391,3/3/2023,2:27:57 PM,87,23.8,97,22.7
392,3/3/2023,2:28:02 PM,87,23.8,97,22.7
393,3/3/2023,2:28:07 PM,87,23.8,97,22.7
394,3/3/2023,2:28:12 PM,87,23.8,97,22.7
395,3/3/2023,2:28:17 PM,87,23.8,97,22.7
396,3/3/2023,2:28:22 PM,87,23.8,97,22.7
397,3/3/2023,2:28:27 PM,87,23.8,97,22.7
398,3/3/2023,2:28:32 PM,87,23.8,97,22.7
399,3/3/2023,2:28:37 PM,87,23.8,97,22.7
400,3/3/2023,2:28:42 PM,87,23.8,97,22.7
401,3/3/2023,2:28:47 PM,87,23.8,97,22.7
402,3/3/2023,2:28:52 PM,87,23.8,97,22.7
403,3/3/2023,2:28:57 PM,87,23.8,99,22.7
404,3/3/2023,2:29:02 PM,87,23.8,98,22.7
405,3/3/2023,2:29:07 PM,87,23.8,99,22.8
406,3/3/2023,2:29:12 PM,87,23.8,101,22.8
407,3/3/2023,2:29:17 PM,87,23.8,98,22.8
408,3/3/2023,2:29:22 PM,87,23.8,98,22.8
409,3/3/2023,2:29:27 PM,87,23.8,98,22.8
410,3/3/2023,2:29:32 PM,87,23.8,98,22.8
411,3/3/2023,2:29:37 PM,87,23.8,98,22.8
412,3/3/2023,2:29:42 PM,87,23.8,97,22.8
413,3/3/2023,2:29:47 PM,87,23.8,97,22.8
414,3/3/2023,2:29:52 PM,87,23.8,98,22.8
415,3/3/2023,2:29:57 PM,87,23.8,100,22.8
416,3/3/2023,2:30:02 PM,87,23.8,99,22.8
417,3/3/2023,2:30:07 PM,87,23.8,99,22.8
418,3/3/2023,2:30:12 PM,87,23.8,97,22.8
419,3/3/2023,2:30:17 PM,87,23.8,97,22.8
420,3/3/2023,2:30:22 PM,87,23.8,98,22.8
421,3/3/2023,2:30:27 PM,87,23.8,98,22.8
422,3/3/2023,2:30:32 PM,87,23.8,98,22.8
423,3/3/2023,2:30:37 PM,87,23.8,98,22.8
424,3/3/2023,2:30:42 PM,87,23.8,98,22.8
425,3/3/2023,2:30:47 PM,87,23.8,98,22.8
426,3/3/2023,2:30:52 PM,87,23.8,98,22.8
427,3/3/2023,2:30:57 PM,87,23.8,98,22.8
428,3/3/2023,2:31:02 PM,87,23.8,99,22.8
429,3/3/2023,2:31:07 PM,87,23.8,99,22.8
430,3/3/2023,2:31:12 PM,87,23.8,99,22.8
431,3/3/2023,2:31:17 PM,87,23.8,97,22.8
432,3/3/2023,2:31:22 PM,87,23.8,97,22.8
433,3/3/2023,2:31:27 PM,87,23.8,97,22.8
434,3/3/2023,2:31:32 PM,87,23.8,97,22.8
435,3/3/2023,2:31:37 PM,87,23.8,97,22.8
436,3/3/2023,2:31:42 PM,87,23.8,98,22.8
437,3/3/2023,2:31:47 PM,87,23.8,98,22.8
438,3/3/2023,2:31:52 PM,87,23.8,98,22.8
439,3/3/2023,2:31:57 PM,87,23.9,97,22.8
440,3/3/2023,2:32:02 PM,87,23.9,97,22.8
441,3/3/2023,2:32:07 PM,87,23.9,97,22.8
442,3/3/2023,2:32:12 PM,87,23.9,97,22.8
443,3/3/2023,2:32:17 PM,87,23.9,98,22.8
444,3/3/2023,2:32:22 PM,87,23.9,97,22.8
445,3/3/2023,2:32:27 PM,87,23.9,97,22.8
446,3/3/2023,2:32:32 PM,87,23.9,97,22.8
447,3/3/2023,2:32:37 PM,87,23.9,97,22.8
448,3/3/2023,2:32:42 PM,87,23.9,97,22.8
